category	author	title	type	collection	year	course
Optional	"[{:family=>""Engineering""}, {:family=>""Science"", :given=>""Public Policy Committee"", :particle=>""on""}, {:family=>""Medicine"", :given=>""Institute"", :particle=>""of""}, {:others=>true}]"	On Being a Scientist: A Guide to Responsible Conduct in Research			2009	1565
Optional	"[{:family=>""Austin"", :given=>""Jim""}, {:family=>""Alberts"", :given=>""Bruce""}]"	Planning Career Paths for Ph.D.s](http://dx.doi.org/ 10.1126/science.1226552	article-journal	Science	2012	1565
Required		Robbins and Cotran Pathologic Basis of Disease			2004	1571
Required	"[{:family=>""Sherlock"", :given=>""G.""}]"	Analysis of large-scale gene expression data	article-journal	Current Opinion in Immunology	2000-04	1571
Required		Cellular Adaptations	chapter	Chapter 1 in Robbins and Cotran		1571
Required		Acute and Chronic Inflammation	chapter	Chapter 2 in Robbins and Cotran		1571
Required	"[{:family=>""Coussens"", :given=>""L.M.""}, {:family=>""Werb"", :given=>""Z.""}]"	Inflammation and cancer	article-journal	Nature	December 19-26	1571
Required	"[{:family=>""Muller"", :given=>""A.""}, {:others=>true}]"	Involvement of chemokine receptors in breast cancer metastasis	article-journal	Nature	2001-03-01	1571
Required	"[{:family=>""Liotta"", :given=>""L.A.""}]"	An attractive force in metastasis	article-journal	Nature	2001-03-01	1571
Required		Liver and Biliary Tract.” Chapter 18 in Robbins and Cotran				1571
Required		Tissue Renewal and Repair: Regeneration	article-journal	Robbins and Cotran		1571
Required		Diseases of Immunity.” Chapter 6 in Robbins and Cotran				1571
Required	"[{:family=>""Prasad"", :given=>""S.J.""}, {:others=>true}]"	Dendritic cells loaded with stressed tumor cells elicit long-lasting protective tumor immunity in mice depleted of CD4+CD25+ regulatory T cells	article-journal	Journal of Immunology	2005-01-01	1571
Required	"[{:family=>""Rehermann"", :given=>""B.""}, {:family=>""Nascimbeni"", :given=>""M.""}]"	Immunology of hepatitis B virus and hepatitis C virus infection	article-journal	Nature Review Immunology	2005-03	1571
Required	"[{:family=>""Crispe"", :given=>""I.N.""}]"	Hepatic T cells and liver tolerance	article-journal	Nature Review Immunology	2003-01	1571
Required		Neoplasia.” Chapter 7 in Robbins and Cotran				1571
Required	"[{:given=>""Li""}, {:others=>true}]"	Accurate qualitative and quantitative proteomic analysis of clinical hepatocellular carcinoma using laser capture microdissection coupled with isotope-coded affinity tag and two-dimensional liquid chromatography mass spectrometry	article-journal	Molecular and Cellular Proteomics	2004-04	1571
Required	"[{:family=>""Ding"", :given=>""S.J.""}, {:others=>true}]"	From proteomic analysis to clinical significance: overexpression of cytokeratin 19 correlates with hepatocellular carcinoma metastasis	article-journal	Molecular and Cellular Proteomics	2004-01	1571
Required	"[{:family=>""Staib"", :given=>""F.""}, {:family=>""Hussain"", :given=>""S.P.""}, {:family=>""Hofseth"", :given=>""L.J.""}, {:family=>""Wang"", :given=>""X.W.""}, {:family=>""Harris"", :given=>""C.C.""}]"	TP53 and liver carcinogenesis	article-journal	Human Mutation	2003-03	1571
Required		Infectious Diseases.” Chapter 8 in Robbins and Cotran				1571
Required	"[{:family=>""Carey"", :given=>""M.C.""}, {:family=>""Kwon"", :given=>""R.S.""}, {:family=>""Maurer"", :given=>""K.J.""}, {:family=>""Fox"", :given=>""J.G.""}]"	State of the art - gallstone research in the post-genomic era	article-journal	Falk Symposium	2004	1571
Required	"[{:family=>""Rogers"", :given=>""A.B.""}, {:family=>""Fox"", :given=>""J.G.""}]"	Inflammation and Cancer. I. Rodent models of infectious gastrointestinal and liver cancer	article-journal	American Journal of Physiology - Gastrointestinal and Liver Physiology	2004-03	1571
Required	"[{:family=>""Iizuka"", :given=>""N.""}, {:others=>true}]"	Self-organizing-map-based molecular signature representing the development of hepatocellular carcinoma	article-journal	FEBS Letters	2005-02-14	1571
Required	"[{:family=>""Wielockx"", :given=>""B.""}, {:family=>""Lannoy"", :given=>""K.""}, {:family=>""Shapiro"", :given=>""S.D.""}, {:family=>""Itoh"", :given=>""T.""}, {:family=>""Itohara"", :given=>""S.""}, {:family=>""Vandekerckhove"", :given=>""J.""}, {:family=>""Libert"", :given=>""C.""}]"	Inhibition of matrix metalloproteinases blocks lethal hepatitis and apoptosis induced by tumor necrosis factor and allows safe antitumor therapy	article-journal	Nature Medicine	2001-11	1571
Required	"[{:family=>""Benyon"", :given=>""R.C.""}, {:family=>""Arthur"", :given=>""M.J.""}]"	Extracellular matrix degradation and the role of hepatic stellate cells	article-journal	Seminars in Liver Disease	2001-08	1571
Required	"[{:family=>""Kensler"", :given=>""T.W.""}, {:family=>""Egner"", :given=>""P.A.""}, {:family=>""Wang"", :given=>""J.B.""}, {:family=>""Zhu"", :given=>""Y.R.""}, {:family=>""Zhang"", :given=>""B.C.""}, {:family=>""Lu"", :given=>""P.X.""}, {:family=>""Chen"", :given=>""J.G.""}, {:family=>""Qian"", :given=>""G.S.""}, {:family=>""Kuang"", :given=>""S.Y.""}, {:family=>""Jackson"", :given=>""P.E.""}, {:family=>""Gange"", :given=>""S.J.""}, {:family=>""Jacobson"", :given=>""L.P.""}, {:family=>""Munoz"", :given=>""A.""}, {:family=>""Groopman"", :given=>""J.D.""}]"					1571
Required		Chemoprevention of hepatocellular carcinoma in aflatoxin endemic areas	article-journal	Gastroenterology	2004-11	1571
Required	"[{:family=>""Salsburg"", :given=>""D.""}]"	The Lady Tasting Tea: How Statistics Revolutionized Science in the Twentieth Century			2001	1549
Required	"[{:family=>""Gordis"", :given=>""L.""}]"	Epidemiology			2004	1549
Required	"[{:family=>""Schork"", :given=>""M.A.""}, {:family=>""Remington"", :given=>""R.D.""}]"	Statistics with Applications to the Biological and Health Sciences			2000	1549
Required		The Lady Tasting Tea: How Statistics Revolutionized Science in the Twentieth Century				1549
Required	"[{:family=>""Hecht"", :given=>""S.S.""}, {:others=>true}]"	Metabolites of a Tobacco-specific Lung Carcinogen in the Urine of Elementary School-aged Children	article-journal	Cancer Epidemiology	2001-11	1549
Required	"[{:family=>""Hunt"", :given=>""P.A.""}, {:others=>true}]"	Bisphenol A Exposure Causes Meiotic Aneuploidy in the Female Mouse	article-journal	Current Biology	2003-04-01	1549
Required	"[{:family=>""Proctor"", :given=>""R.N.""}]"	Tobacco and the global lung cancer epidemic	article-journal	Nature Reviews Cancer	2001-10	1549
Required	"[{:family=>""Wogan"", :given=>""G.N.""}, {:others=>true}]"	Environmental and chemical carcinogenesis	article-journal	Seminars in Cancer Biology	2004	1549
Required	"[{:family=>""Ahearn"", :given=>""Laura M.""}]"	Invitations to Love: Literacy			2001	1575
Required	"[{:family=>""Downey"", :given=>""Greg""}]"	Learning Capoeira: Lessons in Cunning from an Afro-Brazilian Art			2005	1575
Required	"[{:family=>""Conklin"", :given=>""Beth A.""}]"	Thus are our Bodies	article-journal	American Ethnologist	1995	1575
Required	"[{:family=>""Kulick"", :given=>""Don""}]"	The Gender of Brazilian Transgendered Prostitutes	article-journal	American Anthropologist	1997	1575
Required		A World Without Fathers or Husbands. Directed by Blavier	article-journal	Filmakers Library	2001	1575
Required	"[{:family=>""Kulick"", :given=>""Don""}]"	Anger	chapter	Language ideologies: Practice and theory (Oxford Studies in Anthropological Linguistics	1998	1575
Required	"[{:family=>""Marchand"", :given=>""Trevor H.J.""}]"	Negotiating License and Limits: Expertise and Innovation in Djenne’s Building Trade	article-journal	Africa	2009	1575
Required	"[{:family=>""Vogel"", :given=>""Susan Marchand""}, {:family=>""HJ"", :given=>""Trevor""}, {:family=>""Sidibe"", :given=>""Samuel""}]"	Future of Mud: A Tale of Houses and Lives in Djenné	article-journal	Color	2007	1575
Required	"[{:family=>""Durkheim"", :given=>""Emile""}]"	Origin of the Notion of Totemic Priciple	chapter	The Elementary Forms of Religious Life	1995	1575
Required	"[{:family=>""Gusterson"", :given=>""Hugh""}]"	Nuclear Weapons Testing: Scientific Experiment as Political Ritual	chapter	Naked Science: Anthropological Inquiry into Boundaries	1996	1575
Required	"[{:family=>""Myers"", :given=>""Fred R.""}]"	Truth	article-journal	Visual Anthropology	1989	1575
Required	"[{:family=>""Ochs"", :given=>""Elinor""}, {:family=>""Schieffelin"", :given=>""Bambi""}]"	Language Acquisition and Socialization: Three Developmental Stories	chapter	Culture theory: Essays on mind	1984	1575
Required	"[{:family=>""Luhrmann"", :given=>""Tanya M.""}]"	The Magic of Secrecy	article-journal	Ethos	1989	1575
Required	"[{:family=>""Jones"", :given=>""Graham M.""}]"	Magic with a Message: The Poetics of Christian Conjuring	article-journal	Cultural Anthropology	2012	1575
Required	"[{:family=>""Bailey"", :given=>""Benjamin""}]"	Communication of Respect in Interethnic Service Encounters	article-journal	Language in Society	1997	1575
Required	"[{:family=>""Truskey"", :given=>""G.A.""}, {:family=>""Yuan"", :given=>""F.""}, {:family=>""Katz"", :given=>""D.F.""}]"	Transport Phenomena in Biological Systems			2003	1561
Optional	"[{:family=>""Haus"", :given=>""H.A.""}, {:family=>""Melcher"", :given=>""J.R.""}]"	Electromagnetic Fields and Energy			1989	1561
Optional	"[{:family=>""Probstein"", :given=>""R.F.""}]"	Physicochemical Hydrodynamics: An Introduction			2003	1561
Optional	"[{:family=>""Jones"", :given=>""T.B.""}]"	Electromechanics of Particles			2005	1561
Optional	"[{:family=>""Bird"", :given=>""R.B.""}, {:family=>""Lightfoot"", :given=>""E.N.""}, {:family=>""Stewart"", :given=>""W.E.""}]"	Transport Phenomena			2006	1561
Optional	"[{:family=>""Weiss"", :given=>""T.F.""}]"	Cellular Biophysics			1996	1561
Optional	"[{:family=>""Morgan"", :given=>""H.""}, {:family=>""Green"", :given=>""H.""}]"	AC Electrokinetics: Colloids and Nanoparticles			2002	1561
Optional	"[{:family=>""Hiemenz"", :given=>""P.C.""}, {:family=>""Rajagopalan"", :given=>""R.""}]"	Principles of Colloid and Surface Chemistry			1997	1561
Optional	"[{:family=>""Dill"", :given=>""K.""}, {:family=>""Bromberg"", :given=>""S.""}]"	Molecular Driving Forces			2002	1561
Required	"[{:given=>""T.Y.""}, {:family=>""K"", :given=>""Truskey""}, {:family=>""A."", :given=>""G.""}, {:family=>""Yuan"", :given=>""F.""}, {:family=>""Katz"", :given=>""D.F.""}]"	Transport Phenomena in Biological Systems			2003	1561
Required	"[{:given=>""H.""}, {:family=>""M"", :given=>""Haus""}, {:family=>""A."", :given=>""H.""}, {:family=>""Melcher"", :given=>""J.R.""}]"	Electromagnetic Fields and Energy			1989	1561
Required	"[{:family=>""Probstein"", :given=>""Probstein""}, {:family=>""F"", :given=>""R.""}]"	Physiochemical Hydrodynamics: An Introduction			2003	1561
Required	"[{:family=>""Jones"", :given=>""Jones""}, {:family=>""B"", :given=>""T.""}]"	Electromechanics of Particles			2005	1561
Required	"[{:family=>""Deen"", :given=>""W.""}]"	Stream Function.” Section 5.9 in Analysis of Transport Phenomena			1998	1561
Optional	"[{:family=>""Quake"", :given=>""Stephen R.""}, {:family=>""Squires"", :given=>""Todd M.""}]"	Microfluidics: Fluid Physics at the Nanoliter Scale	article-journal	Reviews Of Modern Physics	2005-07	1561
Optional	"[{:family=>""Purcell"", :given=>""E.M.""}]"	Life at Low Reynolds Number	article-journal	American Journal of Physics	1977-01	1561
Optional	"[{:family=>""Deen"", :given=>""W.""}]"	Appendix A	chapter	Analysis of Transport Phenomena	1998	1561
Optional	"[{:family=>""Berg"", :given=>""H.C.""}]"	One-dimensional Random Walks	chapter	Random Walks in Biology	1993	1561
Optional	"[{:family=>""Halford"", :given=>""Stephen E.""}, {:family=>""Marko"", :given=>""John F.""}]"	How do Site-specifc DNA-binding Proteins Find their Targets?	article-journal	Nucleic Acids Research	2004	1561
Optional	"[{:family=>""Brousseau"", :given=>""Louis C.""}]"	Label-Free ‘Digital Detection’ of Single-Molecule DNA Hybridization with a Single Electron Transistor	article-journal	J AM CHEM SOC	2006	1561
Required	"[{:family=>""Edwards"", :given=>""Steve""}]"	Photography: A Very Short Introduction			2006	1603
Required	"[{:family=>""Wright"", :given=>""Richard""}]"	12 Million Black Voices			2002	1603
Required	"[{:family=>""Sontag"", :given=>""Susan""}]"	Regarding the Pain of Others			2004	1603
Optional	"[{:family=>""Lenman"", :given=>""Robin""}]"	The Oxford Companion to the Photograph			2005	1603
Optional	"[{:family=>""Frizot"", :given=>""Michel""}]"	A New History of Photography			1998	1603
Optional	"[{:family=>""Marien"", :given=>""Mary Warner""}]"	Photography: A Cultural History			2006	1603
Required	"[{:family=>""Wells"", :given=>""Physiognomy""}]"				192-195	1603
Required	"[{:given=>""Hamilton""}, {:given=>""Hargreaves""}]"	The Beautiful and the Damned				1603
Required	"[{:family=>""Batchen"", :given=>""Geoffrey""}]"	Vernacular Photographies	article-journal	History of Photography	2000	1603
Required	"[{:family=>""Katriel"", :given=>""Tamar""}, {:family=>""Farrell"", :given=>""Thomas""}]"	Scrapbooks as Cultural Texts: An American Art of Memory	article-journal	Text and Performance Quarterly	1991-01	1603
Required	"[{:given=>""Frizot""}]"	New History				1603
Required	"[{:family=>""Jacobbi"", :given=>""Marianne""}]"	Deleting Him	article-journal	The Boston Globe	2008-01-13	1603
Required	"[{:given=>""Amir""}]"	From Memorial Books to Invaluable Historical Documentation				1603
Required	"[{:family=>""Simmonds"", :given=>""Posy""}]"	Every Picture Tells a Story	chapter	Lenman		1603
Required	"[{:family=>""Gladwell"", :given=>""Malcolm""}]"	The Picture Problem	article-journal	The New Yorker	2004-12-13	1603
Required	"[{:given=>""Chéroux""}]"	The Perfect Medium				1603
Required	"[{:given=>""Harvey""}]"	Photography and Spirit				1603
Required	"[{:family=>""Brower"", :given=>""Kenneth""}]"	Photography in the Age of Falsification	article-journal	The Atlantic	1998-05	1603
Required	"[{:given=>""Guimond""}]"	American Photography and the American Dream				1603
Optional	"[{:given=>""Levine""}]"	The Historian and the Icon,” and Trachtenberg	chapter	Documenting America		1603
Required	"[{:given=>""Mitchell""}]"	Orientalism and the Exhibitionary Order				1603
Required	"[{:given=>""Faris""}]"	A Political Primer on Photography/Anthropology,” (read) and Street	chapter	skim). In Edwards		1603
Required	"[{:family=>""Lutz"", :given=>""Catherine""}, {:family=>""Collins"", :given=>""Jane""}]"	The Photograph as an Intersection of Gazes: the Example of National Geographic	article-journal	Visual Anthropology Review	1991	1603
Required	"[{:family=>""Poole"", :given=>""Deborah""}]"	An Excess of Description: Ethnography	article-journal	Annual Review of Anthropology	2005	1603
Optional	"[{:given=>""Dunaway""}]"	Nature on the Coffee Table,” (required) and “Thoreau with a Camera	chapter	optional). In Natural Visions		1603
Required	"[{:given=>""Ferrato""}]"	Living with the Enemy: Domestic Violence				1603
Required	"[{:given=>""Levi-Strauss""}]"	The Documentary Debate,” and “Photography and Propaganda	chapter	Between the Eyes		1603
Required	"[{:given=>""Collier""}]"	Visual Anthropology				1603
Required	"[{:given=>""Bateson""}, {:given=>""Mead""}]"	Balinese Character				1603
Required	"[{:given=>""Morath""}, {:given=>""Smith""}]"	Pamplona Bullfight	chapter	Boot		1603
Required		Spanish Village	article-journal	Time - Photojournalism		1603
Required	"[{:given=>""Benjamin""}]"	The Work of Art in the Age of Mechanical Reproduction,” and Manovich	chapter	Wells		1603
Required	"[{:family=>""Collins"", :given=>""Lauren""}]"	Pixel Perfect	article-journal	The New Yorker	2008-05-12	1603
Required	"[{:family=>""Amir"", :given=>""Michlean J.""}]"	From Memorial Books to Invaluable Historical Documentation	paper-conference	Proceedings of the 36th Annual Convention of the Association of Jewish Libraries	2001	1603
Required	"[{:family=>""Banks"", :given=>""Marcus""}]"	Visual Methods in Social Research			2001	1603
Required	"[{:family=>""Bateson"", :given=>""Gregory""}, {:family=>""Mead"", :given=>""Margaret""}]"	Balinese Character	book		1942	1603
Required	"[{:family=>""Boot"", :given=>""Chris""}]"	Magnum Stories			2004	1603
Required	"[{:family=>""Chéroux"", :given=>""Clement""}, {:others=>true}]"	The Perfect Medium			2005	1603
Required	"[{:family=>""Collier"", :given=>""John"", :suffix=>""Jr.""}, {:family=>""Collier"", :given=>""Malcolm""}]"	Visual Anthropology			1986	1603
Required	"[{:family=>""Dunaway"", :given=>""Finis""}]"	Natural Visions: The Power of Images in American Environmental Reform			2008	1603
Required	"[{:family=>""Edwards"", :given=>""Elizabeth""}]"	Anthropology and Photography			1994	1603
Required	"[{:family=>""Ferrato"", :given=>""Donna""}]"	Living with the Enemy: Domestic Violence	chapter	Light	2000	1603
Required	"[{:family=>""Fleischhauer"", :given=>""Carl""}, {:family=>""Brannan"", :given=>""Beverly""}]"	Documenting America			1988	1603
Required	"[{:family=>""Goffman"", :given=>""Erving""}]"	Gender Advertisements			1979	1603
Required	"[{:family=>""Goldberg"", :given=>""Vicki""}]"	Documenting Poverty	chapter	Light Matters: Writings on Photography	2005	1603
Required	"[{:family=>""Guimond"", :given=>""James""}]"	American Photography and the American Dream			1991	1603
Required	"[{:family=>""Hamilton"", :given=>""Peter""}, {:family=>""Hargreaves"", :given=>""Roger""}]"	The Beautiful and the Damned: The Creation of Identity in Nineteenth-Century Photography			2001	1603
Required	"[{:family=>""Harvey"", :given=>""John""}]"	Photography and Spirit			2007	1603
Required	"[{:family=>""Kemp"", :given=>""Martin""}]"	‘A Perfect and Faithful Record’: Mind and Body in Medical Photography Before 1900	chapter	Chapter 5 in Thomas	1997	1603
Required	"[{:family=>""King"", :given=>""David""}]"	The Commissar Vanishes: The Falsification of Photographs and Art in Stalin’s Russia			1997	1603
Required	"[{:family=>""Kristof"", :given=>""Nicholas D.""}]"	Save the Darfur Puppy	article-journal	New York Times	2007-05-10	1603
Required	"[{:family=>""Kuhn"", :given=>""Annette""}]"	Remembrance	chapter	Illuminations: Women Writing on Photography from the 1850s to the Present	1996	1603
Required	"[{:family=>""Lange"", :given=>""Dorothea""}, {:family=>""Taylor"", :given=>""Paul""}]"	An American Exodus: A Record of Human Erosion	book		1969	1603
Required	"[{:family=>""Levi-Strauss"", :given=>""David""}]"	The Documentary Debate,” and “Photography and Propaganda	chapter	Between the Eyes: Essays on Photography	2005	1603
Required	"[{:family=>""Malcolm"", :given=>""Janet""}]"	Certainties and Possibilities	chapter	Diana & Nikon: Essays on Photography	1997	1603
Required	"[{:family=>""Mitchell"", :given=>""Timothy""}]"	Orientalism and the Exhibitionary Order	chapter	Colonialism and Culture	1992	1603
Required	"[{:family=>""Parker"", :given=>""Ann""}, {:family=>""Neal"", :given=>""Avon""}]"	Los Ambulantes: Itinerant Photographers of Guatemala			1984	1603
Required	"[{:family=>""Pink"", :given=>""Sarah""}]"	Doing Visual Ethnography			2001	1603
Required	"[{:family=>""Severson"", :given=>""Kim""}]"	Upton Sinclair	article-journal	New York Times	2008-03-12	1603
Required	"[{:family=>""Sontag"", :given=>""Susan""}]"	In Plato’s Cave	chapter	On Photography	2001	1603
Required	"[{:family=>""Sprague"", :given=>""Stephen""}, {:family=>""Peterson"", :given=>""Nicolas""}]"	Yoruba Photography: How the Yoruba See Themselves			2003	1603
Required		Time Life Library of Photography - Photojournalism	book		1971	1603
Required	"[{:family=>""Timmons"", :given=>""Heather""}, {:family=>""Huggins"", :given=>""J.Adam""}]"	New York Manhole Covers	article-journal	New York Times	2007-11-26	1603
Required	"[{:family=>""Trachtenberg"", :given=>""Alan""}]"	Illustrious Americans.” Chapter 1 in Reading American Photographs			1990	1603
Required	"[{:family=>""Wells"", :given=>""Liz""}]"	The Photography Reader			2002	1603
Required	"[{:family=>""Wells"", :given=>""Samuel""}]"	New Physiognomy or Signs of Character as Manifested through Temperament			2007	1603
Optional	"[{:family=>""Adams"", :given=>""Ansel""}, {:family=>""Newhall"", :given=>""Nancy""}]"	This is the American Earth	book		1960	1603
Optional	"[{:family=>""Agee"", :given=>""James""}, {:family=>""Evans"", :given=>""Walker""}]"	Let Us Now Praise Famous Men: the American Classic	chapter	Words and Pictures	2000	1603
Optional	"[{:family=>""Denmark"", :given=>""Alexandra"", :particle=>""of""}]"	Queen Alexandra’s Christmas Gift Book	book		1908	1603
Optional	"[{:family=>""Bassil"", :given=>""Karl""}, {:family=>""Maasri"", :given=>""Zeina""}, {:family=>""Za’atari"", :given=>""Akram""}, {:family=>""Radd"", :given=>""Walid""}]"	Mapping Sitting: On Portraiture and Photography			2005	1603
Optional	"[{:family=>""Batchen"", :given=>""Geoffrey""}]"	Forget Me Not: Photography & Remembrance			2004	1603
Optional	"[{:family=>""Bogdan"", :given=>""Robert""}, {:family=>""Weseloh"", :given=>""Todd""}]"	Real Photo Postcard Guide: the People’s Photography			2006	1603
Optional	"[{:family=>""Caldwell"", :given=>""Erskine""}, {:family=>""Bourke-White"", :given=>""Margaret""}]"	You Have Seen Their Faces			1995	1603
Optional	"[{:family=>""Capa"", :given=>""Robert""}]"	Death in the Making	book		1938	1603
Optional	"[{:family=>""Chambi"", :given=>""Martín""}]"	Martín Chambi			1993	1603
Optional	"[{:family=>""Cole"", :given=>""Ernest""}]"	House of Bondage	book		1967	1603
Optional	"[{:family=>""Danforth"", :given=>""Loring""}, {:family=>""Tsiaris"", :given=>""Alexander""}]"	The Death Rituals of Rural Greece			1982	1603
Optional	"[{:family=>""Davidson"", :given=>""Bruce""}]"	Portraits			2005	1603
Optional	"[{:family=>""Emmet"", :given=>""Herman""}]"	Fruit Tramps: A Family of Migrant Farmworkers			1989	1603
Optional	"[{:family=>""Ferrato"", :given=>""Donna""}]"	Living with the Enemy			2005	1603
Optional	"[{:family=>""Fleischauer"", :given=>""Carl""}, {:family=>""Brannan"", :given=>""Beverly""}]"	Documenting America			1988	1603
Optional	"[{:family=>""Gardner"", :given=>""Robert""}, {:family=>""Heider"", :given=>""Karl""}]"	Gardens of War: Life and Death in the New Guinea Stone Age	book		1968	1603
Optional	"[{:family=>""Greenfield"", :given=>""Patricia Marks""}]"	Weaving Generations Together: Evolving Creativity in the Maya of Chiapas			2004	1603
Optional	"[{:family=>""Greenough"", :given=>""Sarah""}, {:others=>true}]"	The Art of the American Photograph			2007	1603
Optional	"[{:family=>""Meza"", :given=>""Guzmán""}, {:family=>""Ixim"", :given=>""Emiliano""}, {:given=>""Maíz""}]"	Corn			2004	1603
Optional	"[{:family=>""Hamilton"", :given=>""Peter""}, {:family=>""Hargreaves"", :given=>""Roger""}]"	Beautiful and the Damned: The Creation of Identity in Nineteenth-Century Photography			2001	1603
Optional	"[{:family=>""Kayser"", :given=>""Alex""}]"	Heads			1997	1603
Optional	"[{:family=>""King"", :given=>""David""}]"	The Commissar Vanishes			1997	1603
Optional	"[{:family=>""Kozloff"", :given=>""Max""}]"	The Theatre of the Face: Portrait Photography Since 1900			2007	1603
Optional	"[{:family=>""Kugelmass"", :given=>""Jack""}, {:family=>""Boyarin"", :given=>""Jonathan""}]"	From a Ruined Garden: The Memorial Books of Polish Jewry			1998	1603
Optional	"[{:family=>""Lartigue"", :given=>""J.H.Boyhood Photographs of J.H.Lartigue""}]"	The Family Album of a Gilded Age			1966	1603
Optional	"[{:family=>""Diaz"", :given=>""Lopez""}, {:given=>""Xunka’""}]"	Mi hermanita Cristina	book		2000	1603
Optional	"[{:family=>""Lyman"", :given=>""Christopher""}]"	The Vanishing Race			1982	1603
Optional	"[{:family=>""MacLeish"", :given=>""Archibald""}]"	Land of the Free	book		1938	1603
Optional	"[{:family=>""Maybury-Lewis"", :given=>""David""}, {:family=>""Howe"", :given=>""James""}]"	The Indian Peoples of Paraguay: Their Plight and Their Prospects	book		1980	1603
Optional	"[{:family=>""Parker"", :given=>""Ann""}, {:family=>""Neal"", :given=>""Avon""}]"	Los Ambulantes			1982	1603
Optional	"[{:family=>""Penn"", :given=>""Irving""}]"	Passage: A Work Record			1991	1603
Optional	"[{:family=>""Peterkin"", :given=>""Julia""}, {:family=>""Roll"", :given=>""Doris Ulmann""}, {:given=>""Jordan""}]"	Roll	book		1933	1603
Optional	"[{:family=>""Plowden"", :given=>""David""}]"	The Hand of Man on America			1973	1603
Optional	"[{:family=>""Reinhardt"", :given=>""Mark""}, {:others=>true}]"	Beautiful Suffering: Photography and the Traffic in Pain			2007	1603
Optional	"[{:family=>""Riefenstahl"", :given=>""Leni""}]"	The Last of the Nuba			1995	1603
Optional	"[{:family=>""Rockefeller"", :given=>""Michael""}, {:family=>""Bubriski"", :given=>""Kevin""}]"	Michael Rockefeller: New Guinea Photographs			2007	1603
Optional	"[{:family=>""Salgado"", :given=>""Sebastião""}]"	An Uncertain Grace			2005	1603
Optional	"[{:family=>""Sander"", :given=>""August""}]"	Men Without Masks: Faces of Germany 1910-1938			1973	1603
Optional	"[{:family=>""Sills"", :given=>""Vaughn""}]"	One Family			2001	1603
Optional	"[{:family=>""Silverman"", :given=>""Kenneth""}]"	Houdini!!!: The Career of Ehrich Weiss			1997	1603
Optional	"[{:family=>""Smith"", :given=>""W.Eugene""}, {:family=>""Smith"", :given=>""Aileen""}]"	Minamata			1981	1603
Optional	"[{:family=>""Snyder"", :given=>""Stephanie""}, {:others=>true}]"	Snapshot Chronicles			2006	1603
Optional	"[{:family=>""Sorenson"", :given=>""Richard""}]"	The Edge of the Forest: Land			1976	1603
Optional	"[{:family=>""Szarkowski"", :given=>""John""}, {:others=>true}]"	The Photographer’s Eye			2007	1603
Optional	"[{:family=>""Thomas"", :given=>""Ann""}]"	Beauty of Another Order: Photography & Science			1997	1603
Optional	"[{:family=>""Wells"", :given=>""Samuel R.New Physiognomy""}, {:given=>""or""}]"	Signs of Character			2007	1603
Optional	"[{:family=>""Willumson"", :given=>""Glenn Gardner W.""}]"	Eugene Smith and the Photographic Essay			1992	1603
Optional	"[{:family=>""Wright"", :given=>""Stephen""}, {:family=>""Wombell"", :given=>""Paul""}]"	Hashem El Madani: Studio Practices			2005	1603
Optional	"[{:family=>""Young"", :given=>""Michael""}]"	Malinowski’s Kiriwina			1998	1603
Required	"[{:family=>""Dezalay"", :given=>""Yves""}, {:family=>""Garth"", :given=>""Bryant G.""}]"	The Internationalization of Palace Wars: Lawyers			2002	1617
Required	"[{:family=>""Harding"", :given=>""James""}]"	Alpha Dogs: The Americans who Turned Political Spin into a Global Business			2009	1617
Required	"[{:family=>""Lakoff"", :given=>""George""}]"	The Mind and Politics.” Chapter 1 in Moral Politics: How Liberals and Conservatives Think			2002	1617
Required	"[{:family=>""Lakoff"", :given=>""George""}]"	The Worldview Problem for American Politics	chapter	Chapter 2 in Moral Politics: How Liberals and Conservatives Think	2002	1617
Required	"[{:family=>""Lakoff"", :given=>""George""}]"	Why We Need a New Understanding of American Politics	chapter	Chapter 7 in Moral Politics: How Liberals and Conservatives Think	2002	1617
Required	"[{:family=>""Lakoff"", :given=>""George""}]"	The Nature of the Model	chapter	Chapter 8 in Moral Politics: How Liberals and Conservatives Think	2002	1617
Required	"[{:family=>""Lakoff"", :given=>""George""}]"	Moral Categories in Politics	chapter	Chapter 9 in Moral Politics: How Liberals and Conservatives Think	2002	1617
Required	"[{:family=>""Lears"", :given=>""Jackson""}]"	Introduction	chapter	Fables Of Abundance: A Cultural History of Advertising in America	1995	1617
Required	"[{:family=>""Lears"", :given=>""Jackson""}]"	The New Basis of Civilization.” Chapter 7 in Fables Of Abundance: A Cultural History of Advertising in America	article-journal	Basic Books	1995	1617
Required	"[{:family=>""Lears"", :given=>""Jackson""}]"	Trauma	article-journal	Basic Books	1995	1617
Required	"[{:family=>""Sabato"", :given=>""Larry J.""}]"	The Consultant Corps.” Chapter 1 in The Rise of Political Consultants: New Ways of Winning Elections	article-journal	Basic Books	1983	1617
Required	"[{:family=>""Lepore"", :given=>""Jill""}]"	The Lie Factory: How Politics Became a Business	article-journal	New Yorker	2012-09-24	1617
Required	"[{:family=>""Issenberg"", :given=>""Sarah""}]"	Blinded by Political Science.” Chapter 1 in The Victory Lab: The Secret Science of Winning Campaigns			2013	1617
