category	reading	course
Required	Anderson, G. W. Thermodynamics of Natural Systems. New York, NY: Wiley-Interscience, 2005. ISBN: 0521847729.	53
Required	Stumm, Werner, and James J. Morgan. Aquatic Chemistry. New York, NY: Wiley-Interscience, 1996. ISBN: 0471511854.	53
Required	Seinfeld, John H., and Spyros N. Pandis. Atmospheric Chemistry and Physics: From Air Pollution to Climate Change. 2nd ed. Wiley-Interscience, 2006. ISBN: 9780471720188.	57
Optional	Jacob, Daniel. Introduction to Atmospheric Chemistry. Princeton University Press, 1999. ISBN: 9780691001852.	57
Optional	Finlayson-Pitts, Barbara J., and James N. Pitts. Chemistry of the Upper and Lower Atmosphere: Theory, Experiments, and Applications. Academic Press, 1999. ISBN: 9780122570605.	57
Required	Smith, Robert, and Thomas Smith. Ecology and Field Biology. 6th ed. San Francisco, CA: Benjamin Cummings, 2001. ISBN: 9780321068811.	5
Required	Carruthers, G. T. “Locusts in the Red Sea.” Nature 41, no. 1051 (1889): 153.	5
Required	Vernadskii, V. I. “The Biosphere.” Biosfera. Leningrad, 1926. Translated by Lawrence R. Pomeroy, University of Georgia.	5
Required	Rowe, J. Stan. “Biological Fallacy: Life Equals Organisms.” Bioscience 42, no. 6 (1992): 394.	5
Required	Remmert, Hermann. “Ecology: the Basic Concept.” In Ecology. New York, NY: Springer-Verlag Berlin, 1980. ISBN: 9783540100591.	5
Required	Des Marais, David J. “When did Photosynthesis Emerge on Earth?” Science 289, no. 5485 (2000): 1703-1705.	5
Required	Chyba, Christopher F. “Rethinking Earth’s Early Atmosphere.” Science 308 (2005): 962-963.	5
Required	Kump, Lee R. “The Rise of Atmospheric Oxygen.” Nature 451 (2008): 277-278.	5
Required	Kaiser, Jocelyn. “Can Deep Bacteria Live on Nothing but Rocks and Water?” Science 270, no. 5235 (1995): 377.	5
Required	Jannasch, Holger W. “Life at the Sea Floor.” Nature 374 (1995): 676-677.	5
Required	Lovley, Derek R. “Bug Juice: Harvesting Electricity with Microorganisms.” Nature Reviews Microbiology 4, no. 7 (2006): 497-508.	5
Required	Jetten, Mike, et al. “Microbiology and Application of the Anaerobic Ammonium Oxidation (‘anammox’) Process.” Current Opinion in Biotechnology 12, no. 3 (2001): 283-288.	5
Required	Morton, Oliver. “Introduction.” In Eating the Sun. London, UK: Fourth Estate, 2008, pp. xi-xix. ISBN: 9780007163649.	5
Required	Chisholm, S. W. “What Limits Phytoplankton Growth.” Oceanus 35, no. 3 (1992): 36-46.	5
Required	Falkowski, Paul G. “The Ocean’s Invisible Forest.” Scientific American, August 2002.	5
Required	Galloway, James, et al. “Transformation of the Nitrogen Cycle: Recent Trends, Questions, and Potential Solutions.” Science 320, no. 5878 (2008): 889-892.	5
Required	Oki, Taikan, and Shinjiro Kanae. “Global Hydrological Cycles and World Water Resources.” Science 313, no. 5790 (2006): 1068-1072.	5
Required	Filippelli, Gabriel M. “The Global Phosphorus Cycle: Past, Present, and Future.” Elements 4, no. 2 (2008): 89-95.	5
Required	Canadell, Josep G., et al. “Contributions to Accelerating Atmospheric CO2 Growth from Economic Activity, Carbon Intensity, and Efficiency of Natural Sinks.” PNAS 104, no. 47 (2007): 18866-18870	5
Required	Field, Christopher B., Michael J. Behrenfeld, James T. Randerson, and Paul Falkowski. “Primary Production of the Biosphere: Integrating Terrestrial and Oceanic Components.” Science 281, no. 5374 (1998): 237-240.	5
Required	Falkowski, Paul, et al. “The Global Carbon Cycle: A Test of Our Knowledge of Earth as a System.” Science 290, no. 5490 (2000): 291-296.	5
Required	Doney, Scott C., Victoria J. Fabry, Richard A. Feely, and Joan A. Kleypas. “Ocean Acidification: The Other CO2 Problem.” Annual Review of Marine Science 1 (2009): 169-192.	5
Required	Redfield, Alfred C. “On the Proportions of Organic Derivatives in Seawater and their Relation to the Composition of Plankton.” Chapter 5 in James Johnstone Memorial Volume. Edited by R. J. Daniel. Liverpool, UK: Liverpool University Press, 1934, pp. 176-192.	5
Required	Likens, Gene. “Some Perspectives on Long-term Biogeochemical Research from the Hubbard Brook Ecosystem Study.” Ecology 85, no. 9 (2004): 2355-2362.	5
Required	“A Changing Climate of Opinion?” The Economist, September 4, 2008.	5
Required	Lovelock, James. “A Geophysiologist’s Thoughts on Geoengineering.” Philosophical Transactions of the Royal Society A 366, no. 1882 (2008): 3883-3890.	5
Required	Schiermeier, Quirin. “Mixing the Oceans Proposed to Reduce Global Warming.” Naturenews, September 26, 2007.	5
Required	Kintisch, Eli. “Scientists Say Continued Warming Warrants Closer Look at Drastic Fixes.” Science 318 (2007): 1054-1055.	5
Required	Carpenter, Stephen, et al. “Ecosystem Experiments.” Science 269 (1995): 324-327.	5
Required	Beddington, John. “The Primary Requirements.” Nature 374 (1995): 213-214.	5
Required	Pauly, Daniel, and V. Christensen. “Primary Production Required to Sustain Global Fisheries.” Nature 374 (1995): 255-257.	5
Required	Pauley, Daniel, et al. “Fishing Down Aquatic Food Webs.” American Scientist 88 (2000): 46-51.	5
Required	Stapp, Paul, Gary A. Polis, and Francisco Sánchez Piñero. “Stable Isotopes Reveal Strong Marine and El Niño Effects on Island Food Webs.” Nature 401 (1999): 467-469.	5
Required	Peterson, Bruce, Robert Howarth, and Robert Garritt. “Sulfur and Carbon Isotopes as Tracers of Salt-Marsh Organic Matter Flow.” Ecology 67, no. 4 (1986): 865-874.	5
Required	Dunne, Jennifer, Richard Williams, and Neo Martinez. “Network Structure and Biodiversity Loss in Food Webs: Robustness Increases with Connectance.” Ecology Letters 5 (2002): 558-567.	5
Required	Bol, Roland, and Christian Pflieger. “Stable Isotope Analysis of the Hair of Modern Humans and Their Domestic Animals.” Rapid Communications in Mass Spectrometry 16 (2002): 2195-2200.	5
Required	Smil, Vaclav. “How Many Billions to Go?” Nature 401 (1999): 429.	5
Required	Palumbi, Stephen. “Humans as the World’s Greatest Evolutionary Force.” Science 293 (2001): 1786-1790.	5
Required	Cohen, Joel. “Population Growth and Earth’s Human Carrying Capacity.” Science 269, no. 5222 (1995): 341-346.	5
Required	Tilman, David, et al. “Agricultural Sustainability and Intensive Production Practices.” Nature 418 (2002): 671-677.	5
Required	Wackernagel, Mathis, et al. “National Natural Capital Accounting with the Ecological Footprint Concept.” Ecological Economics 29 (1999): 375-390.	5
Required	Hindell, Mark. “Some Life-History Parameters of a Declining Population of Southern Elephant Seals, Mirounga Leonina.” Journal of Animal Ecology 60, no. 1 (1991): 119-134.	5
Required	Lauer, Thomas, and Anne Spacie. “Space as a Limiting Resource in Freshwater Systems: Competition between Zebra Mussels (Dreissena polymorpha) and Freshwater Sponges (Porifera).” Hydrobiologia 517 (2004): 137-145.	5
Required	Byers, James. “Competition Between Two Estuarine Snails: Implications For Invasions of Exotic Species.” Ecology 81, no. 5 (2000): 1225-1239.	5
Required	Turchin, P., L. Oksanen, P. Ekerholm, T. Oksanen, and H. Henttonen. “Are Lemmings Prey or Predators?” Nature 405 (2000): 562-565.	5
Required	Gilg, Olivier, Ilkka Hanski, and Benoit Sittler. “Cyclic Dynamics in a Simple Vertebrate Predator-Prey Community.” Science 302 (2003): 866-868.	5
Required	Hudson, Peter J., and Ottar N. Bjørnstad. “Vole Stranglers and Lemming Cycles.” Science 302 (2003): 797-798.	5
Required	Myers, Norman, et al. “Biodiversity Hotspots for Conservation Priorities.” Nature 403 (2000): 853-858.	5
Required	Worm, Boris, et al. “Impacts of Biodiversity Loss on Ocean Ecosystem Services.” Science 314 (2006): 787-790.	5
Required	Layard, Richard. “Happiness: Has Social Science a Clue?” Lionel Robbins Memorial Lectures, March 3-5, 2003. London School of Economics.	5
Required	Turner, Graham. “A Comparison of ‘The Limits to Growth’ with 30 Years of Reality.” Global Environmental Change 18 (2008): 397-411.	5
Required	Porter, M.E. Competitive Advantage: Creating and Sustaining Superior Performance. New York, NY: The Free Press, 1985. ISBN: 0-02-925090-0.	43
Required	Porter, M.E. “Market Segmentation” (chapter 7). In Competitive Advantage: Creating and Sustaining Superior Performance. New York, NY: The Free Press, 1985. ISBN: 0-02-925090-0.	43
Required	Porter, M.E., and V.E. Millar. “How Information Gives You Competitive Advantage.” Harvard Business Review (July 1985). 	43
Required	Porter, M.E., and J.W. Rivkin. “Industry Transformation.” Harvard Business School Note 9-701-008.	43
Required	Porter, M.E. “Strategy in Fragmented Industries” (Chapter 9). In Competitive Strategy. Simon & Schuster, 1998. ISBN: 0-684-84148-7.	43
Required	Tovar, M.L., K. Cacace, and S. Matsushima. “B2Bilt - A Study of Changes in Building Industry Processes.” Harvard Design School Case Study, Center for Design Informatics, 2002. CDI#020405-044.	43
Required	Williams, E. G. Fourier Acoustics: Sound Radiation and Nearfield Acoustical Holography. Burlington, MA: Academic Press, 1999. ISBN: 9780127539607.	94
Optional	Slocum, Alexander H. “Creating Ideas.” Chapter 2 in Fundamentals of Design.	80
Optional	Newman, Dava. “Introduction to Engineering,” and “Design: Lighter-Than-Air (LTA) Vehicle Module.” Chapters 2 and 12 in Interactive Aerospace Engineering and Design. Dubuque, Iowa: McGraw-Hill, 2001. ISBN: 9780072351248.	80
Optional	Belden, Jesse. “3 Methods for Dimensional Analysis.”	80
Optional	White, Frank M. “Dimensional Analysis and Similarity,” and “Experimental External Flow.” Chapter 5 and Section 7.6 in Fluid Mechanics. Boston, MA: McGraw-Hill, 2006. ISBN: 9780072938449.	80
Optional	Taylor, Geoffrey. “The Formation of a Blast Wave by a Very Intense Explosion II. The Atomic Explosion of 1945.” Proceedings of the Royal Society of London A 201 (March 22, 1950): 175-186.	80
Required	Slocum, Alexander H. “Design Is A Passionate Process.” Chapter 1 in Fundamentals of Design.	80
Required	Kent, Adrian. “A Critical Look at Risk Assessments for Global Catastrophes.” Risk Analysis 24 (2004): 157-168.	80
Required	Calogero, Francesco. “Might A Laboratory Experiment Destroy Planet Earth?” Interdisciplinary Science Reviews 25 (2000): 191-202.	80
Required	Overbye, Dennis. “Gauging a Collider’s Odds of Creating a Black Hole.” New York Times, April 15, 2008.	80
Optional	Jaffe, R. L., et al. “Review of Speculative ‘Disaster Scenarios’ at RHIC.” Reviews of Modern Physics 72 (2000): 1125-1140. arxiv:hep-ph/9910333v3	80
Optional	Johnson, George. “Physicists Strive to Build a Black Hole.” New York Times, September 11, 2001.	80
Optional	Overbye, Dennis. “Asking a Judge to Save the World, and Maybe a Whole Lot More.” New York Times, March 29, 2008.	80
Optional	Nizza, Mike. “Hawking Anticipates Collider’s Start.” New York Times, September 9, 2008.	80
Optional	Overbye, Dennis. “A Giant Takes On Physics’ Biggest Questions.” New York Times, May 15, 2005.	80
Optional	Dar, Arnon, A. De Rújula, and Ulrich Heinz. “Will Relativistic Heavy Ion Colliders Destroy Our Planet?” Physical Review Letters B 470 (1999): 142-148.	80
Optional	AssociatedPress. “Particle Collider Fires, No Black Holes Form.” September 10, 2008. YouTube. Accessed August 3, 2009.	80
Optional	Dias, Antonio_. Designer and Client, Eight Boat Design Commissions, from Kayak to Cruiser._ Brooklin, ME: WoodenBoat Publications, 1998. ISBN 9780937822517.	156
Optional	Herreshoff, L. Francis. Capt. Nat Herreshoff, the Wizard of Bristol. Dobbs Ferry, NY: Sheridan House, Inc, 1996. ISBN 9781574090048.	156
Optional	———. The Common Sense of Yacht Design, Vols 1 and 2. New York, NY: The Rudder Publishing Company, 1946.	156
Optional	Chapelle, Howard I. American Small Sailing Craft, Their Design, Development, and Construction. New York, NY: W.W. Norton & Company, Inc, 1951 ISBN: 9780393031430.	156
Optional	Skene, Norman L. Elements of Yacht Design. New York, NY: Kennedy Bros., Inc, 1927.	156
Optional	Stephens, W. P. Traditions and Memories of American Yachting. Camden, ME: International Marine Publishing Company, 1981.	156
Required	Slocum, A. H. Precision Machine Design. Dearborn: Society of Manufacturing Engineers, 1995.	143
Optional	Machinery’s Handbook. NY: Industrial Press.	143
Optional	Roark, R. J., and W. C. Young. Formulas for Stress and Strain. McGraw-Hill Book Company.	143
Required	McCloud, Scott. Understanding Comics: The Invisible Art. New York, NY: Harper Paperbacks, 1994. ISBN: 9780060976255.	81
Required	Norman, Donald. Emotional Design: Why We Love (or Hate) Every Day Things. New York, NY: Basic Books, 2005. ISBN: 9780465051366.	81
Required	Ulrich, Karl T., and Steven D. Eppinger. Product Design and Development. 3rd ed. Boston, Mass: McGraw-Hill/Irwin, 2003. ISBN: 9780072471465.	81
Optional	Ashby, Michael, and Kara Johnson. Materials and Design: The Art and Science of Material Selection in Product Design. Boston, MA: Butterworth-Heinemann, 2002. ISBN: 9780750655545.	81
Optional	Sutton-Smith, Brian. Toys as Culture. New York, NY: Gardner Press, 1986. ISBN: 9780898761054.	81
Optional	Bee, Helen L., and Denise Roberts Boyd. The Developing Child. 10th ed. Boston, MA: Allyn & Bacon, 2003. ISBN: 9780205340989.	81
Optional	Miller, Carolyn Handler. “Tackling Projects for Children.” Chapter 9 in Digital Storytelling: A Creator’s Guide to Interactive Entertainment. Burlington, MA: Focal Press, 2004. ISBN: 9780240805108.	81
Required	Kuperman and Schmidt “Spectral and modal representations of the Doppler-shifted field in ocean waveguides.” The Journal of the Acoustical Society of America 96, no.1 (July 1994): 386-395.	95
Required	Jensen, Kuperman, Porter, and Schmidt. Computational Ocean Acoustics.	95
Required	Crichton, Michael. Prey. New York, NY: Harper Collins, 2003. ISBN: 9780007154531.	180
Required	French, A. P. “Periodic Motions,” “The Free Vibrations of Physical Systems,” and “Forced Vibrations and Resonance.” Chapters 1, 3, and 4 in Vibrations and Waves. New York, NY: W.W. Norton & Co., 1971. ISBN: 9780393099362.	180
Required	Rugar, D., et al. “Adventures in Attonewton Force Detection.” Appl Phys A 72 [Suppl.] (2001): S3-S10.	180
Required	Vettiger, P., et al. “The ‘Millipede’ - More Than One Thousand Tips for Future AFM Data Storage.” IBM J Res Develop 44, no. 3 (May 2000): 323-340.	180
Required	Beer, F., E. R. Johnston, and J. T. DeWolf. “Pure Bending,” “Analysis and Design of Beams for Bending,” and “Deflection of Beams.” Chapters 4, 5, and 9 in Mechanics of Materials. 4th ed. New York, NY: McGraw-Hill, 2005. ISBN: 9780073107950.	180
Required	Molloy, J. E., and M. J. Padgett. “Lights, Action: Optical Tweezers.” Contemporary Physics 43, no. 4 (2002): 241-258.	180
Required	Domke, J., et al. “Mapping the Mechanical Pulse of Single Cardiomyocytes with the Atomic Force Microscope.” Eur Biophys J 28 (1999): 179-186.	180
Required	Guo, X. E., et al. “Intracellular Calcium Waves in Bone Cell Networks Under Single Cell Nanoindentation.” MCB 3, no. 3 (2006): 95-107.	180
Required	Roylance, D. E. “Matrix and Index Notation.” From 3.11 Mechanics of Materials, Fall 1999, MIT OpenCourseWare. 	180
Required	Shusteff, M., T. P. Burg, and S. R. Manalis. “Measuring Boltzmann’s Constant with a Low-Cost Atomic Force Microscope: An Undergraduate Experiment.” Am J Phys 74, no. 10 (October 2006): 873-9.	180
Required	Hartgerink, J. D., et al. “Self-Assembly and Mineralization of Peptide-Amphiphile Nanofibers” Science 294, no. 5547 (November 23, 2001): 1684-1688.	180
Required	Lewis, J. A. “Colloidal Processing of Ceramics.” J Am Ceram Soc 83, no. 10 (2000): 2341-59.	180
Required	Israelachvili, J. “Chord Theorem.” In Intermolecular Forces. 2nd ed. p. 143.	180
Required	Halperin, A. “Polymer Brushes that Resist Adsorption of Model Proteins: Design Parameters.” Langmuir 15 (1999): 2525-2533.	180
Required	Feynman, R. P. “There’s Plenty of Room at the Bottom.” December 29th 1959 Annual meeting of the American Physical Society at the California Institute of Technology (Caltech).	180
Required	Drexler, K. E. “Engines of Construction.” Chapter 1 in Engines of Creation: The Coming Era of Nanotechnology. New York, NY: Doubleday, New York, 1987. ISBN: 9780385199735.	180
Required	“Nanotechnology: Shaping the World Atom by Atom.” Report by the National Science and Technology Council (NSTC) Committee on Technology The Interagency Working Group on Nanoscience, Engineering and Technology (IWGN) (1999).	180
Required	Shao, J. “Measuring Piconewton Forces and Its Application in Cellular and Molecular Biomechanics.” Advances in Biomechanics (2001): 47-51.	180
Required	Van Vliet, K. J., G. Bao, and S. Suresh. “The Biomechanics Toolbox: Experimental Approaches for Living Cells and Biomolecules.” Acta Materialia 51 (2003): 5881-5905.	180
Required	Heinz, W. F., and J. H. Hoh. “Spatially Resolved Force Spectroscopy of Biological Surfaces using the Atomic Force Microscope.” Tibtech 17 (1999): 143-150.	180
Required	Binning, G., C. F. Quate, and C. Gerber. “Atomic Force Microscope.” Physical Review Letters 56 (1986): 930-933.	180
Required	Baselt, D. “Atomic Force Microscopy: Measuring Intermolecular Interaction Forces.” California Institute of Technology, 1993 PhD Thesis, NRL code 6177.	180
Required	Karp, G. “Covalent Bonds” (Section 2.1), and “Noncovalent Bonds” (Section 2.2) in Cell and Molecular Biology. 2nd ed. New York, NY: John Wiley and Sons, Inc., 1999. ISBN: 9780471192794.	180
Required	Dao, M., et al. “Mechanics of the Human Red Blood Cell Deformed by Optical Tweezers.” J Mech Phys Solids 53 (2003): 2259-2280.	180
Required	Ashby, M. F., and D. R. H. Jones. Chapter 3 “The Elastic Moduli,” and Chapter 4 “Bonding Between Atoms.” In Engineering Materials 1 - An Introduction to Properties, Applications, and Design. 3rd ed. Burlington MA: Elsevier Butterworth-Heinemann, 2005. ISBN: 9780750663809.	180
Required	Van Vlack, L. H. “Introduction to Materials: Review of Chemical Bonding.” Chapter 2 in Elements of Materials Science and Engineering. 5th ed. Boston, MA: Addison-Wesley, 1985. ISBN: 9780201080865.	180
Required	Israelachvili, J. “Classification of Forces.” Section 2.6 in Intermolecular and Surface Forces. New York, NY: Academic Press, 1992. ISBN: 9780123751812.	180
Required	Israelachvili, J. “Contrasts between Intermolecular, Interparticle, and Intersurface Forces.” Chapter 10 in Intermolecular and Surface Forces. 	180
Required	Malescio, G. “Intermolecular Potentials - Past, Present, and Future.” Nature Materials 2 (2003): 501.	180
Required	Autumn, K. “How Gecko Toes Stick.” American Scientist 94 (2006): 124-133.	180
Required	Tian, Yu., et al. “Adhesion and Friction in Gecko Toe Attachment and Detachment.” PNAS 103, no. 51 (2006): 19320-5.	180
Required	Dupres, V. et al. “Nanoscale Mapping and Functional Analysis of Individual Adhesins on Living Bacteria.” Nature Methods 2, no. 7 (2005): 515-520.	180
Required	Israelachvili, J. “Electrostatic Forces Between Surfaces in Liquids.” Chapter 12 in Intermolecular and Surface Forces.	180
Required	Buckwalter, J. A., H. J. Mankin, and A. J. Grodinzinsky. “Articular Cartilage and Osteoarthritis.” AAOS Instructional Course Lectures 54 (2005): 465-480.	180
Required	Kratky, O. and G. Porod. “X-ray Investigation of Dissolved Chain Molecules.” Recueil des Travaux Chimiques des Pays-Bas et de la Belgique (Recl Trav Chim Pas-Bas) 68 (1949): 1106-1122.	180
Required	Fixman, M. and J. Kovac. “Polymer Conformational Statistics. III. Modified Gaussian Models of Stiff Chains.” J Chem Phys 58 (1973): 1574-1568.	180
Required	Bouchiat, C., M. D. Wang, J. F. Allemand, T. Strick, S. M. Block, and V. Croquette. “Estimating the Persistence Length of a Worm-Like Chain Molecule from Force-Extension Measurements.” Biophysical Journal 76 (1999): 409-413.	180
Required	Odijk, T. “Stiff Chains and Filaments under Tension.” Macromolecules 28 (1995): 7016-7018.	180
Required	Rief, M., and H. Helmut Grubmuller. “Force Spectroscopy of Single Biomolecules.” ChemPhysChem 3 (2002): 255-261.	180
Required	Fisher, T. E., A. F. Oberhauser, M. Carrion-Vazquez, P. E. Marszalek, and J. M. Fernandez. “The Study of Protein Mechanics With the Atomic Force Microscope.” TIBS 24 (1999): 379-384.	180
Required	Austin, R. H., J. P. Brody, E. C. Cox, T. Duke, and W. Volkmuth. “Stretch Genes.” Physics Today 50 (1997): 32-38.	180
Required	Clausen-Schaumann, H., M. Rief, C. Tolksdorf, and H. E. Gaub. “Mechanical Stability of Single DNA Molecules.” Biophysical Journal 78 (2000): 1997-2007.	180
Required	Smith, B. L., T. E. Schaffer, M. Viani, J. B. Thompson, N. A. Frederick, J. Kindt, A. Belcher, G. D. Stucky, D. E. Morse, and P. K. Hansma. “Molecular Mechanistic Origin of the Toughness of Natural Adhesives, Fibres and Composites.” Nature 399 (1999): 761-763.	180
Required	Van Landingham, M., J. S. Villarubia, W. F. Guthrie, and G. F. Meyers. “Nanoindentation of Polymers: An Overview.” Macromolecular Symposia 167 (2001): 15-43.	180
Required	Oliver, W. C., and G. M. Pharr. “An Improved Technique for Determining Hardness and Elastic-modulus Using Load and Displacement Sensing Indentation Expermiments.” J Mater Res 7, no. 6 (June 1992): 1564-1583.	180
Required	Sneddon, Ian. “The Relation Between Load and Penetration in the Axisymmetric Boussinesq Problem for a Punch of Arbitrary Profile.” Journal of Engineering Science 3 (1965): 47-57.	180
Required	Bruet, B. J. F., et al. “Nanoscale Morphology and Indentation of Individual Nacre Tablets From the Gastropod Mollusc Trochus Niloticus.” J Mater Res 20, no. 9 (September 2005): 2400-2419.	180
Required	Devore, Jay L. Probability and Statistics for Scientists and Engineers. Duxbury Press, 2000.	4
Required	Harr, Jonathan. A Civil Action. New York: Random House, 1995.	40
Optional	Fetter, C. W. Contaminant Hydrogeology. 2nd ed. New Jersey: Prentice-Hall Inc., Upper Saddle River, 1999.	40
Optional	Qian, X. , R. M. Koerner, and D. H. Gray. Geotechnical Aspects of Landfill Design and Construction. New Jersey: Prentice Hall, Upper Saddle River, 2002.	40
Optional	McBean, E. A. , F. A. Rovers, and G. J. Farquhar. Solid Waste Landfill Engineering and Design. New Jersey: Prentice Hall PTR, Upper Saddle River, 1995.	40
Optional	Daniel, D. E. Geotechnical Practice for Waste Disposal. London: Chapman and Hall, 1993.	40
Required	U.S. EPA. RCRA Orientation Manual. EPA/530/R-02/016. Office of Solid Waste and Emergency Response, U.S. Environmental Protection Agency, Washington, D.C., September 2002. Section VI, Chapter 1; Section VI, Chapter 2; and Section I.	40
Required	U.S. EPA. “Seminar Publication: Transport and Fate of Contaminants in the Subsurface.” Report Number EPA/625/4-89/019. Center for Environmental Research Information, U.S. Environmental Protection Agency, Cincinnati, Ohio, September 1989. Chapter 5, (chapter 2 for optional review).	40
Required	Huling, S. G., and J. W. Weaver. “Dense Nonaqueous Phase Liquids.” EPA Ground Water Issue. Report Number EPA/540/4-91-002. R.S. Kerr Environmental Research Center, Office of Research and Development, U.S. Environmental Protection Agency, Ada, Oklahoma, March 1991.	40
Required	Kueper, B. H., and D. B. McWhorter. “The Behavior of Dense, Nonaqueous Phase Liquids in Fractured Clay and Rock.” Ground Water 29, no. 5 (September/October 1991): 716.	40
Required	Newell, C. J., S. D. Acree, R. R. Ross, and S. G. Huling. “Light Nonaqueous Phase Liquids.” EPA Ground Water Issue. Report Number EPA/540/S-95/500. R.S. Kerr Environmental Research Center, Office of Research and Development, U.S. Environmental Protection Agency, Ada, Oklahoma, July 1995.	40
Required	U.S. EPA. “Seminar Publication: Site Characterization for Subsurface Remediation.” Report Number EPA/625/4-91/026. Office of Research and Development, U.S. Environmental Protection Agency, Washington, D.C., November 1991.	40
Required	Grubb, D. G., and N. Sitar. “Evaluation of Technologies for In-Situ Cleanup of DNAPL Contaminated Sites.” Report Number EPA/600/R-94/120. NTIS Number PB94-195039. R.S. Kerr Environmental Research Laboratory, U.S. Environmental Protection Agency, Ada, Oklahoma, August 1994. pp. 58-69.	40
Required	Cohen, R. M., J. W. Mercer, R. M. Greenwald, and M. S. Beljin. “Design Guidelines for Conventional Pump-and-Treat Systems.” EPA Ground Water Issue. Report Number EPA/540/S-97/504. National Risk Management Research Laboratory, Office of Research and Development, U.S. Environmental Protection Agency, Ada, Oklahoma, September 1997.	40
Required	Grubb, D. G., and N. Sitar. “Evaluation of Technologies for In-Situ Cleanup of DNAPL Contaminated Sites.” Report Number EPA/600/R-94/120. NTIS Number PB94-195039. R.S. Kerr Environmental Research Laboratory, U.S. Environmental Protection Agency, Ada, Oklahoma, August 1994. pp. 72-113.	40
Required	U.S. EPA. “Presumptive Remedies: Site Characterization and Technology Selection for CERCLA Sites With Volatile Organic Compounds In Soils.” Report Number EPA/540/F-93/048. U.S. Environmental Protection Agency, Office of Solid Waste and Emergency Response, Washington, D.C., September 1993.	40
Required	Powell, R. M., D. W. Blowes, R. W. Gillham, D. Schultz, T. Sivavec, R. W. Puls, J. L. Vogan, P. D. Powell, and R. Landis. “Permeable Reactive Barrier Technologies for Contaminant Remediation.” Report Number EPA/600/R-98/125. Office of Research and Development, U.S. Environmental Protection Agency, Washington, D.C., September 1998. Executive Summary, Chapters 3, 4, 6. Skim Appendices B and C.	40
Required	Sims, J. L., J. M. Suflita, and H. H. Russell. “In-situ Bioremediation of Contaminated Ground Water. EPA Ground Water Issue.” Report Number EPA/540/S-92/003. R.S. Kerr Environmental Research Laboratory, U.S. Environmental Protection Agency, Ada, Oklahoma, February 1992.	40
Required	Pivetz, B. E. “Phytoremediation of Contaminated Soil and Ground Water at Hazardous Waste Sites.” EPA Ground Water Issue. Report Number EPA/540/S-01/500. R.S. Kerr Environmental Research Laboratory, U.S. Environmental Protection Agency, Ada, Oklahoma, February 2001.	40
Required	Pope, D. F., and J. N. Jones. “Monitored Natural Attenuation of Chlorinated Solvents.” U.S. EPA Remedial Technology Fact Sheet. Report Number EPA/600/F-98/022. Office of Research and Development, U.S. Environmental Protection Agency, Washington, D.C., May 1999.	40
Required	Pope, D. F., and J. N. Jones. “Monitored Natural Attenuation of Petroleum Hydrocarbons.” U.S. EPA Remedial Technology Fact Sheet. Report Number EPA/600/F-98/021. Office of Research and Development, U.S. Environmental Protection Agency, Washington, D.C., May 1999.	40
Required	U.S. EPA. “Use of Monitored Natural Attenuation at Superfund, RCRA Correction Action, and Underground Storage Tank Sites (OSWER Directive 9200.4-17).” Report Number OSWER Directive 9200.4-17. U.S. Environmental Protection Agency, Office of Solid Waste and Emergency Response, Washington, D.C., November 1997.	40
Required	U.S. EPA. “Guidance for Evaluating Technical Impractibility of Ground-Water Restoration.” OSWER Directive 9234.2-25. Report Number EPA-540-R-93-080. Office of Solid Waste and Emergency Response, U.S. Environmental Protection Agency, Washington, D.C., September 1993.	40
Required	U.S. EPA. “Risk Assessment Guidance for Superfund (RAGS) Part A.” Report Number EPA/540/1-89/002. Office of Emergency and Remedial Response, U.S. Environmental Protection Agency, Washington, D.C., December 1989.	40
Required	U.S. EPA. “Rules of Thumb for Superfund Remedy Selection.” Report Number EPA/540/R-97/013. U.S. Environmental Protection Agency, Office of Solid Waste and Emergency Response, Washington, D.C., August 1997. 	40
Required	U.S. EPA. “Seminar Publication: Design, Operation, and Closure of Municipal Solid Waste Landfills.” Report Number EPA/625/R-94/008. Center for Environmental Research Information, U.S. Environmental Protection Agency, Cincinnati, Ohio, September 1994.	40
Required	U.S. EPA. “Design and Construction of RCRA/CERCLA Final Covers.” Report Number EPA/625/4-91/025. U.S. Environmental Protection Agency, Cincinnati, Ohio, May 1991.	40
Required	U.S. EPA. “Seminar Publication: Requirements for Hazardous Waste Landfill Design, Construction, and Closure.” Report Number EPA/625/4-89/022. Center for Environmental Research Information, U.S. Environmental Protection Agency, Cinncinnati, Ohio, August 1989.	40
Required	U.S. EPA. “Geosynthetic Clay Liners Used in Municipal Solid Waste Landfills.” Report Number EPA-530-F-97-002. Office of Solid Waste and Emergency Response, U.S. Environmental Protection Agency, Washington, D.C., December 2001.	40
Required	U.S. EPA. “Technical Approaches to Characterizing and Cleaning Up Brownfields Sites.” Report Number EPA/625/R-00/009. National Risk Management Research Laboratory, Office of Research and Development, U.S. Environmental Protection Agency, Cincinnati, OH, November 6, 2001.	40
Optional	Etter, Dolores, David Kuncicky, and Holly Moore. Introduction to MATLAB 6. Upper Saddle River, NJ: Prentice Hall, 2003. ISBN: 9780131409187.	6
Optional	Etter, Dolores. Introduction to MATLAB for Engineers and Scientists. Upper Saddle River, NJ: Prentice Hall, 1996. ISBN: 9780135197035.	6
